Number,Catalyst,Doping wt%,Support (Promoter),NH3 conversion (%),GHSV (mL g-1 h-1),Pressure (bar),Pressure (atm),Temperature (C),Temperature (K),NH3 in (mol g-1 h-1),NH3 conversion,NH3 out (mol g-1 h-1),Reaction rate (mol H2 g-1 h-1)
,Ru,5,SiO2,84.708,6000,1.01325,1,488.395,761.545,0.267864,0.84708,0.040961763,0.340353356
,Ru,5,SiO2,89.955,6000,1.01325,1,499.375,772.525,0.267864,0.89955,0.026906939,0.361435592
18,Ru,5,MgO-DP,3.729,36000,1.01325,1,324.481,597.631,1.607184,0.03729,1.547252109,0.089897837
,Ru,5,MgO-DP,4.381,36000,1.01325,1,349.956,623.106,1.607184,0.04381,1.536773269,0.105616097
,Ru,5,MgO-DP,9.039,36000,1.01325,1,362.539,635.689,1.607184,0.09039,1.461910638,0.217910043
,Ru,5,MgO-DP,13.727,36000,1.01325,1,374.617,647.767,1.607184,0.13727,1.386565852,0.330927222
,Ru,5,MgO-DP,18.928,36000,1.01325,1,388.693,661.843,1.607184,0.18928,1.302976212,0.456311681
,Ru,5,MgO-DP,24.059,36000,1.01325,1,400.27,673.42,1.607184,0.24059,1.220511601,0.580008598
,Ru,5,MgO-DP,30.336,36000,1.01325,1,412.571,685.721,1.607184,0.30336,1.119628662,0.731333007
,Ru,5,MgO-DP,37.239,36000,1.01325,1,424.552,697.702,1.607184,0.37239,1.00868475,0.897748875
,Ru,5,MgO-DP,45.547,36000,1.01325,1,438.526,711.676,1.607184,0.45547,0.875159904,1.098036145
,Ru,5,MgO-DP,52.653,36000,1.01325,1,450.008,723.158,1.607184,0.52653,0.760953408,1.269345887
,Ru,5,MgO-DP,61.647,36000,1.01325,1,462.771,735.921,1.607184,0.61647,0.61640328,1.486171081
,Ru,5,MgO-DP,70.424,36000,1.01325,1,474.738,747.888,1.607184,0.70424,0.47534074,1.69776489
,Ru,5,MgO-DP,81.456,36000,1.01325,1,488.724,761.874,1.607184,0.81456,0.298036201,1.963721699
,Ru,5,MgO-DP,90.717,36000,1.01325,1,499.603,772.753,1.607184,0.90717,0.149194891,2.186983664
19,Ru,3,MgO-DP,3.934,36000,1.01325,1,349.586,622.736,1.607184,0.03934,1.543957381,0.094839928
,Ru,3,MgO-DP,4.607,36000,1.01325,1,374.755,647.905,1.607184,0.04607,1.533141033,0.11106445
,Ru,3,MgO-DP,6.48,36000,1.01325,1,386.784,659.934,1.607184,0.0648,1.503038477,0.156218285
,Ru,3,MgO-DP,9.504,36000,1.01325,1,400.17,673.32,1.607184,0.09504,1.454437233,0.229120151
,Ru,3,MgO-DP,13.832,36000,1.01325,1,411.927,685.077,1.607184,0.13832,1.384878309,0.333458536
,Ru,3,MgO-DP,19.204,36000,1.01325,1,424.35,697.5,1.607184,0.19204,1.298540385,0.462965423
,Ru,3,MgO-DP,26.857,36000,1.01325,1,438.657,711.807,1.607184,0.26857,1.175542593,0.64746211
,Ru,3,MgO-DP,33.191,36000,1.01325,1,449.638,722.788,1.607184,0.33191,1.073743559,0.800160662
,Ru,3,MgO-DP,42.576,36000,1.01325,1,463.918,737.068,1.607184,0.42576,0.92290934,1.02641199
,Ru,3,MgO-DP,50.571,36000,1.01325,1,475.173,748.323,1.607184,0.50571,0.794414979,1.219153531
,Ru,3,MgO-DP,61.039,36000,1.01325,1,488.785,761.935,1.607184,0.61039,0.626174958,1.471513563
,Ru,3,MgO-DP,69.908,36000,1.01325,1,499.765,772.915,1.607184,0.69908,0.483633809,1.685325286
,Ru,3,MgO-DP,82.041,36000,1.01325,1,514.827,787.977,1.607184,0.82041,0.288634175,1.977824738
,Ru,3,MgO-DP,91.174,36000,1.01325,1,524.617,797.767,1.607184,0.91174,0.14185006,2.19800091
20,Ru,5,MgO-IM,0.905,36000,1.01325,1,374.884,648.034,1.607184,0.00905,1.592638985,0.021817523
,Ru,5,MgO-IM,4.503,36000,1.01325,1,399.755,672.905,1.607184,0.04503,1.534812504,0.108557243
,Ru,5,MgO-IM,7.188,36000,1.01325,1,413.045,686.195,1.607184,0.07188,1.491659614,0.173286579
,Ru,5,MgO-IM,10.157,36000,1.01325,1,425.091,698.241,1.607184,0.10157,1.443942321,0.244862518
,Ru,5,MgO-IM,13.77,36000,1.01325,1,438.77,711.92,1.607184,0.1377,1.385874763,0.331963855
,Ru,5,MgO-IM,17.595,36000,1.01325,1,450.216,723.366,1.607184,0.17595,1.324399975,0.424176037
,Ru,5,MgO-IM,22.933,36000,1.01325,1,463.794,736.944,1.607184,0.22933,1.238608493,0.55286326
,Ru,5,MgO-IM,27.839,36000,1.01325,1,474.907,748.057,1.607184,0.27839,1.159760046,0.671135931
,Ru,5,MgO-IM,35.32,36000,1.01325,1,487.763,760.913,1.607184,0.3532,1.039526611,0.851486083
,Ru,5,MgO-IM,42.486,36000,1.01325,1,500.397,773.547,1.607184,0.42486,0.924355806,1.024242291
,Ru,5,MgO-IM,51.741,36000,1.01325,1,516.405,789.555,1.607184,0.51741,0.775610927,1.24735961
,Ru,5,MgO-IM,57.101,36000,1.01325,1,526.004,799.154,1.607184,0.57101,0.689465864,1.376577204
,Ru,5,MgO-IM,64.455,36000,1.01325,1,539.407,812.557,1.607184,0.64455,0.571273553,1.553865671
,Ru,5,MgO-IM,70.515,36000,1.01325,1,549.565,822.715,1.607184,0.70515,0.473878202,1.699958696
21,Ru,3,MgO-IM,0.942,36000,1.01325,1,399.985,673.135,1.607184,0.00942,1.592044327,0.02270951
,Ru,3,MgO-IM,2.551,36000,1.01325,1,413.4,686.55,1.607184,0.02551,1.566184736,0.061498896
,Ru,3,MgO-IM,4.265,36000,1.01325,1,424.465,697.615,1.607184,0.04265,1.538637602,0.102819596
,Ru,3,MgO-IM,6.738,36000,1.01325,1,437.489,710.639,1.607184,0.06738,1.498891942,0.162438087
,Ru,3,MgO-IM,9.518,36000,1.01325,1,449.337,722.487,1.607184,0.09518,1.454212227,0.22945766
,Ru,3,MgO-IM,15.24,36000,1.01325,1,464.71,737.86,1.607184,0.1524,1.362249158,0.367402262
,Ru,3,MgO-IM,19.342,36000,1.01325,1,475.285,748.435,1.607184,0.19342,1.296322471,0.466292294
,Ru,3,MgO-IM,22.46,36000,1.01325,1,482.585,755.735,1.607184,0.2246,1.246210474,0.54146029
,Ru,3,MgO-IM,25.37,36000,1.01325,1,489.581,762.731,1.607184,0.2537,1.199441419,0.611613871
,Ru,3,MgO-IM,30.235,36000,1.01325,1,499.666,772.816,1.607184,0.30235,1.121251918,0.728898124
,Ru,3,MgO-IM,37.273,36000,1.01325,1,513.302,786.452,1.607184,0.37273,1.008138308,0.898568538
,Ru,3,MgO-IM,46.406,36000,1.01325,1,530.202,803.352,1.607184,0.46406,0.861354193,1.118744711
,Ru,3,MgO-IM,52.92,36000,1.01325,1,541.921,815.071,1.607184,0.5292,0.756662227,1.275782659
,Ru,3,MgO-IM,57.101,36000,1.01325,1,549.698,822.848,1.607184,0.57101,0.689465864,1.376577204
22,Ru,10,Cr2O3,11.8885,30000,1.01325,1,450.16,723.31,1.33932,0.118885,1.180094942,0.238837587
,Ru,10,Cr2O3,15.2241,30000,1.01325,1,458.483,731.633,1.33932,0.152241,1.135420584,0.305849124
,Ru,10,Cr2O3,20.248,30000,1.01325,1,470.738,743.888,1.33932,0.20248,1.068134486,0.40677827
,Ru,10,Cr2O3,26.0397,30000,1.01325,1,484.977,758.127,1.33932,0.260397,0.99056509,0.523132365
,Ru,10,Cr2O3,32.1796,30000,1.01325,1,499.821,772.971,1.33932,0.321796,0.908332181,0.646481728
,Ru,10,Cr2O3,38.6064,30000,1.01325,1,508.55,781.7,1.33932,0.386064,0.822256764,0.775594855
,Ru,10,Cr2O3,45.7882,30000,1.01325,1,518.144,791.294,1.33932,0.457882,0.72606948,0.91987578
,Ru,10,Cr2O3,56.4423,30000,1.01325,1,532.517,805.667,1.33932,0.564423,0.583376988,1.133914519
,Ru,10,Cr2O3,69.4642,30000,1.01325,1,550.157,823.307,1.33932,0.694642,0.408972077,1.395521885
,Ru,10,Cr2O3,73.6318,30000,1.01325,1,557.145,830.295,1.33932,0.736318,0.353154576,1.479248136
,Ru,10,Cr2O3,80.1543,30000,1.01325,1,567.703,840.853,1.33932,0.801543,0.265797429,1.610283856
,Ru,10,Cr2O3,85.5727,30000,1.01325,1,577.094,850.244,1.33932,0.855727,0.193227714,1.719138428
,Ru,10,Cr2O3,92.3181,30000,1.01325,1,588.816,861.966,1.33932,0.923181,0.102885223,1.854652165
,Ru,10,Cr2O3,98.5649,30000,1.01325,1,599.236,872.386,1.33932,0.985649,0.019220581,1.980149128
23,Ru,5,Cr2O3,9.2663,30000,1.01325,1,450.257,723.407,1.33932,0.092663,1.215214591,0.186158114
,Ru,5,Cr2O3,13.7525,30000,1.01325,1,462.325,735.475,1.33932,0.137525,1.155130017,0.276284975
,Ru,5,Cr2O3,18.2377,30000,1.01325,1,473.958,747.108,1.33932,0.182377,1.095058836,0.366391745
,Ru,5,Cr2O3,23.3388,30000,1.01325,1,487.33,760.48,1.33932,0.233388,1.026738784,0.468871824
,Ru,5,Cr2O3,28.4381,30000,1.01325,1,499.943,773.093,1.33932,0.284381,0.958442839,0.571315741
,Ru,5,Cr2O3,35.629,30000,1.01325,1,509.851,783.001,1.33932,0.35629,0.862133677,0.715779484
,Ru,5,Cr2O3,45.8001,30000,1.01325,1,523.245,796.395,1.33932,0.458001,0.725910101,0.920114849
,Ru,5,Cr2O3,56.8479,30000,1.01325,1,537.729,810.879,1.33932,0.568479,0.577944706,1.142062941
,Ru,5,Cr2O3,66.405,30000,1.01325,1,550.252,823.402,1.33932,0.66405,0.449944554,1.334063169
,Ru,5,Cr2O3,72.0718,30000,1.01325,1,558.919,832.069,1.33932,0.720718,0.374047968,1.447908048
,Ru,5,Cr2O3,79.2413,30000,1.01325,1,568.943,842.093,1.33932,0.792413,0.278025421,1.591941869
,Ru,5,Cr2O3,85.0905,30000,1.01325,1,578.1,851.25,1.33932,0.850905,0.199685915,1.709451127
,Ru,5,Cr2O3,93.6989,30000,1.01325,1,590.599,863.749,1.33932,0.936989,0.084391893,1.882392161
,Ru,5,Cr2O3,99.446,30000,1.01325,1,599.24,872.39,1.33932,0.99446,0.007419833,1.997850251
24,Ru,1,Cr2O3,7.4683,30000,1.01325,1,450.33,723.48,1.33932,0.074683,1.239295564,0.150036653
,Ru,1,Cr2O3,11.0781,30000,1.01325,1,463.405,736.555,1.33932,0.110781,1.190948791,0.222556813
,Ru,1,Cr2O3,14.2475,30000,1.01325,1,476.547,749.697,1.33932,0.142475,1.148500383,0.286229426
,Ru,1,Cr2O3,17.8581,30000,1.01325,1,489.964,763.114,1.33932,0.178581,1.100142895,0.358765657
,Ru,1,Cr2O3,20.5246,30000,1.01325,1,499.959,773.109,1.33932,0.205246,1.064429927,0.412335109
,Ru,1,Cr2O3,26.391,30000,1.01325,1,512.565,785.715,1.33932,0.26391,0.985860059,0.530189912
,Ru,1,Cr2O3,32.9173,30000,1.01325,1,524.764,797.914,1.33932,0.329173,0.898452018,0.661301974
,Ru,1,Cr2O3,39.1701,30000,1.01325,1,537.782,810.932,1.33932,0.391701,0.814707017,0.786919475
,Ru,1,Cr2O3,45.7575,30000,1.01325,1,550.534,823.684,1.33932,0.457575,0.726480651,0.919259024
,Ru,1,Cr2O3,53.9738,30000,1.01325,1,560.998,834.148,1.33932,0.539738,0.616438102,1.084322847
,Ru,1,Cr2O3,62.3006,30000,1.01325,1,570.694,843.844,1.33932,0.623006,0.504915604,1.251606594
,Ru,1,Cr2O3,69.62,30000,1.01325,1,579.463,852.613,1.33932,0.6962,0.406885416,1.398651876
,Ru,1,Cr2O3,79.4391,30000,1.01325,1,591.879,865.029,1.33932,0.794391,0.275376246,1.595915631
,Ru,1,Cr2O3,86.4499,30000,1.01325,1,599.507,872.657,1.33932,0.864499,0.181479199,1.736761201
25,Ru,3,Ba-ZrO2,1.3621,30000,1.01325,1,326.029,599.179,1.33932,0.013621,1.321077122,0.027364317
,Ru,3,Ba-ZrO2,1.6122,30000,1.01325,1,350.373,623.523,1.33932,0.016122,1.317727483,0.032388776
,Ru,3,Ba-ZrO2,2.7771,30000,1.01325,1,364.497,637.647,1.33932,0.027771,1.302125744,0.055791384
,Ru,3,Ba-ZrO2,4.2052,30000,1.01325,1,375.287,648.437,1.33932,0.042052,1.282998915,0.084481627
,Ru,3,Ba-ZrO2,5.6235,30000,1.01325,1,388.086,661.236,1.33932,0.056235,1.26400334,0.11297499
,Ru,3,Ba-ZrO2,7.1718,30000,1.01325,1,399.552,672.702,1.33932,0.071718,1.243266648,0.144080028
,Ru,3,Ba-ZrO2,10.674,30000,1.01325,1,415.362,688.512,1.33932,0.10674,1.196360983,0.214438525
,Ru,3,Ba-ZrO2,13.7122,30000,1.01325,1,425.122,698.272,1.33932,0.137122,1.155669763,0.275475356
,Ru,3,Ba-ZrO2,18.4564,30000,1.01325,1,439.436,712.586,1.33932,0.184564,1.092129744,0.370785385
,Ru,3,Ba-ZrO2,22.968,30000,1.01325,1,450.835,723.985,1.33932,0.22968,1.031704982,0.461422526
,Ru,3,Ba-ZrO2,30.1773,30000,1.01325,1,465.95,739.1,1.33932,0.301773,0.935149386,0.606255922
,Ru,3,Ba-ZrO2,35.1859,30000,1.01325,1,476.706,749.856,1.33932,0.351859,0.868068204,0.706877694
,Ru,3,Ba-ZrO2,45.483,30000,1.01325,1,491.538,764.688,1.33932,0.45483,0.730157084,0.913744373
,Ru,3,Ba-ZrO2,53.2114,30000,1.01325,1,501.546,774.696,1.33932,0.532114,0.626649078,1.069006384
26,Ru-K ,3,Ba-ZrO2,1.4723,30000,1.01325,1,303.714,576.864,1.33932,0.014723,1.319601192,0.029578213
,Ru-K ,3,Ba-ZrO2,3.2168,30000,1.01325,1,325.458,598.608,1.33932,0.032168,1.296236754,0.064624869
,Ru-K ,3,Ba-ZrO2,5.5618,30000,1.01325,1,350.582,623.732,1.33932,0.055618,1.2648297,0.11173545
,Ru-K ,3,Ba-ZrO2,9.0199,30000,1.01325,1,375.319,648.469,1.33932,0.090199,1.218514675,0.181207987
,Ru-K ,3,Ba-ZrO2,11.0564,30000,1.01325,1,387.927,661.077,1.33932,0.110564,1.191239424,0.222120865
,Ru-K ,3,Ba-ZrO2,13.2174,30000,1.01325,1,400.319,673.469,1.33932,0.132174,1.162296718,0.265534923
,Ru-K ,3,Ba-ZrO2,17.9638,30000,1.01325,1,414.186,687.336,1.33932,0.179638,1.098727234,0.360889149
,Ru-K ,3,Ba-ZrO2,22.4732,30000,1.01325,1,426.032,699.182,1.33932,0.224732,1.038331938,0.451482093
,Ru-K ,3,Ba-ZrO2,27.5898,30000,1.01325,1,439.92,713.07,1.33932,0.275898,0.969804291,0.554273564
,Ru-K ,3,Ba-ZrO2,31.4832,30000,1.01325,1,451.51,724.66,1.33932,0.314832,0.917659206,0.632491191
,Ru-K ,3,Ba-ZrO2,43.506,30000,1.01325,1,466.88,740.03,1.33932,0.43506,0.756635441,0.874026839
,Ru-K ,3,Ba-ZrO2,51.7259,30000,1.01325,1,477.36,750.51,1.33932,0.517259,0.646544676,1.039162986
,Ru-K ,3,Ba-ZrO2,62.0208,30000,1.01325,1,492.638,765.788,1.33932,0.620208,0.508663021,1.245985468
,Ru-K ,3,Ba-ZrO2,68.149,30000,1.01325,1,501.668,774.818,1.33932,0.68149,0.426586813,1.36909978
27,Ru-Cs,3,Ba-ZrO2,3.3292,30000,1.01325,1,302.696,575.846,1.33932,0.033292,1.294731359,0.066882962
,Ru-Cs,3,Ba-ZrO2,5.5618,30000,1.01325,1,325.582,598.732,1.33932,0.055618,1.2648297,0.11173545
,Ru-Cs,3,Ba-ZrO2,8.5262,30000,1.01325,1,350.293,623.443,1.33932,0.085262,1.225126898,0.171289653
,Ru-Cs,3,Ba-ZrO2,12.597,30000,1.01325,1,375.955,649.105,1.33932,0.12597,1.17060586,0.253071211
,Ru-Cs,3,Ba-ZrO2,14.7569,30000,1.01325,1,388.57,661.72,1.33932,0.147569,1.141677887,0.29646317
,Ru-Cs,3,Ba-ZrO2,17.4117,30000,1.01325,1,400.987,674.137,1.33932,0.174117,1.10612162,0.349797571
,Ru-Cs,3,Ba-ZrO2,22.288,30000,1.01325,1,413.523,686.673,1.33932,0.22288,1.040812358,0.447761462
,Ru-Cs,3,Ba-ZrO2,27.538,30000,1.01325,1,425.408,698.558,1.33932,0.27538,0.970498058,0.553232912
,Ru-Cs,3,Ba-ZrO2,32.7758,30000,1.01325,1,439.748,712.898,1.33932,0.327758,0.900347155,0.658459267
,Ru-Cs,3,Ba-ZrO2,37.6588,30000,1.01325,1,450.945,724.095,1.33932,0.376588,0.83494816,0.75655776
,Ru-Cs,3,Ba-ZrO2,50.4189,30000,1.01325,1,467.023,740.173,1.33932,0.504189,0.664049589,1.012905617
,Ru-Cs,3,Ba-ZrO2,59.9964,30000,1.01325,1,477.575,750.725,1.33932,0.599964,0.535776216,1.205315677
,Ru-Cs,3,Ba-ZrO2,69.3028,30000,1.01325,1,493.024,766.174,1.33932,0.693028,0.411133739,1.392279391
,Ru-Cs,3,Ba-ZrO2,74.5693,30000,1.01325,1,501.562,774.712,1.33932,0.745693,0.340598451,1.498082323
28,Ru,2,Ca(NH3)2,0.129,3000,1.01325,1,202.677,475.827,0.133932,0.00129,0.133759228,0.000259158
,Ru,2,Ca(NH3)2,0.286,3000,1.01325,1,219.49,492.64,0.133932,0.00286,0.133548954,0.000574568
,Ru,2,Ca(NH3)2,0.507,3000,1.01325,1,238.976,512.126,0.133932,0.00507,0.133252965,0.001018553
,Ru,2,Ca(NH3)2,0.728,3000,1.01325,1,258.723,531.873,0.133932,0.00728,0.132956975,0.001462537
,Ru,2,Ca(NH3)2,1.39,3000,1.01325,1,278.607,551.757,0.133932,0.0139,0.132070345,0.002792482
,Ru,2,Ca(NH3)2,2.052,3000,1.01325,1,299.145,572.295,0.133932,0.02052,0.131183715,0.004122427
,Ru,2,Ca(NH3)2,4.545,3000,1.01325,1,318.399,591.549,0.133932,0.04545,0.127844791,0.009130814
,Ru,2,Ca(NH3)2,7.35,3000,1.01325,1,339.749,612.899,0.133932,0.0735,0.124087998,0.014766003
,Ru,2,Ca(NH3)2,13.602,3000,1.01325,1,359.151,632.301,0.133932,0.13602,0.115714569,0.027326146
,Ru,2,Ca(NH3)2,18.591,3000,1.01325,1,370.426,643.576,0.133932,0.18591,0.109032702,0.037348947
,Ru,2,Ca(NH3)2,22.584,3000,1.01325,1,378.781,651.931,0.133932,0.22584,0.103684797,0.045370804
,Ru,2,Ca(NH3)2,28.379,3000,1.01325,1,387.367,660.517,0.133932,0.28379,0.095923438,0.057012843
,Ru,2,Ca(NH3)2,31.977,3000,1.01325,1,392.604,665.754,0.133932,0.31977,0.091104564,0.064241153
,Ru,2,Ca(NH3)2,37.675,3000,1.01325,1,399.114,672.264,0.133932,0.37675,0.083473119,0.075688322
29,Ru-Cs,2,MgO,2.052,3000,1.01325,1,219.382,492.532,0.133932,0.02052,0.131183715,0.004122427
,Ru-Cs,2,MgO,3.787,3000,1.01325,1,239.28,512.43,0.133932,0.03787,0.128859995,0.007608007
,Ru-Cs,2,MgO,6.782,3000,1.01325,1,260.241,533.391,0.133932,0.06782,0.124848732,0.013624902
,Ru-Cs,2,MgO,11.294,3000,1.01325,1,279.653,552.803,0.133932,0.11294,0.11880572,0.02268942
,Ru-Cs,2,MgO,14.165,3000,1.01325,1,299.304,572.454,0.133932,0.14165,0.114960532,0.028457202
,Ru-Cs,2,MgO,24.103,3000,1.01325,1,318.787,591.937,0.133932,0.24103,0.10165037,0.048422445
,Ru-Cs,2,MgO,32.578,3000,1.01325,1,329.512,602.662,0.133932,0.32578,0.090299633,0.06544855
,Ru-Cs,2,MgO,42.241,3000,1.01325,1,338.902,612.052,0.133932,0.42241,0.077357784,0.084861324
,Ru-Cs,2,MgO,54.781,3000,1.01325,1,348.486,621.636,0.133932,0.54781,0.060562711,0.110053933
,Ru-Cs,2,MgO,69.591,3000,1.01325,1,356.568,629.718,0.133932,0.69591,0.040727382,0.139806927
,Ru-Cs,2,MgO,80.438,3000,1.01325,1,362.418,635.568,0.133932,0.80438,0.026199778,0.161598333
,Ru-Cs,2,MgO,90.998,3000,1.01325,1,372.625,645.775,0.133932,0.90998,0.012056559,0.182813162
,Ru-Cs,2,MgO,96.591,3000,1.01325,1,382.247,655.397,0.133932,0.96591,0.004565742,0.194049387
,Ru-Cs,2,MgO,99.17,3000,1.01325,1,398.471,671.621,0.133932,0.9917,0.001111636,0.199230547
30,Ru,2,MgO,1.509,3000,1.01325,1,279.702,552.852,0.133932,0.01509,0.131910966,0.003031551
,Ru,2,MgO,3.28,3000,1.01325,1,299.652,572.802,0.133932,0.0328,0.12953903,0.006589454
,Ru,2,MgO,3.865,3000,1.01325,1,309.237,582.387,0.133932,0.03865,0.128755528,0.007764708
,Ru,2,MgO,5.652,3000,1.01325,1,319.609,592.759,0.133932,0.05652,0.126362163,0.011354755
,Ru,2,MgO,7.238,3000,1.01325,1,330.595,603.745,0.133932,0.07238,0.124238002,0.014540997
,Ru,2,MgO,9.829,3000,1.01325,1,338.138,611.288,0.133932,0.09829,0.120767824,0.019746264
,Ru,2,MgO,12.697,3000,1.01325,1,349.627,622.777,0.133932,0.12697,0.116926654,0.025508019
,Ru,2,MgO,16.006,3000,1.01325,1,358.768,631.918,0.133932,0.16006,0.112494844,0.032155734
,Ru,2,MgO,19.862,3000,1.01325,1,366.85,640,0.133932,0.19862,0.107330426,0.039902361
,Ru,2,MgO,22.817,3000,1.01325,1,373.558,646.708,0.133932,0.22817,0.103372736,0.045838897
,Ru,2,MgO,26.389,3000,1.01325,1,379.661,652.811,0.133932,0.26389,0.098588685,0.053014973
,Ru,2,MgO,31.629,3000,1.01325,1,386.488,659.638,0.133932,0.31629,0.091570648,0.063542028
,Ru,2,MgO,36.918,3000,1.01325,1,393.358,666.508,0.133932,0.36918,0.084486984,0.074167524
,Ru,2,MgO,41.781,3000,1.01325,1,399.168,672.318,0.133932,0.41781,0.077973871,0.083937193
31,Ru,10,Ca(NH3)2,1.509,3000,1.01325,1,202.483,475.633,0.133932,0.01509,0.131910966,0.003031551
,Ru,10,Ca(NH3)2,2.314,3000,1.01325,1,221.567,494.717,0.133932,0.02314,0.130832814,0.00464878
,Ru,10,Ca(NH3)2,4.728,3000,1.01325,1,240.229,513.379,0.133932,0.04728,0.127599695,0.009498457
,Ru,10,Ca(NH3)2,8.551,3000,1.01325,1,260.338,533.488,0.133932,0.08551,0.122479475,0.017178788
,Ru,10,Ca(NH3)2,14.99,3000,1.01325,1,279.191,552.341,0.133932,0.1499,0.113855593,0.03011461
,Ru,10,Ca(NH3)2,26.66,3000,1.01325,1,298.437,571.587,0.133932,0.2666,0.098225729,0.053559407
,Ru,10,Ca(NH3)2,35.574,3000,1.01325,1,309.946,583.096,0.133932,0.35574,0.08628703,0.071467455
,Ru,10,Ca(NH3)2,45.07,3000,1.01325,1,319.315,592.465,0.133932,0.4507,0.073568848,0.090544729
,Ru,10,Ca(NH3)2,57.133,3000,1.01325,1,330.605,603.755,0.133932,0.57133,0.05741263,0.114779054
,Ru,10,Ca(NH3)2,67.505,3000,1.01325,1,339.761,612.911,0.133932,0.67505,0.043521203,0.135616195
,Ru,10,Ca(NH3)2,79.331,3000,1.01325,1,349.944,623.094,0.133932,0.79331,0.027682405,0.159374392
,Ru,10,Ca(NH3)2,88.594,3000,1.01325,1,361.103,634.253,0.133932,0.88594,0.015276284,0.177983574
,Ru,10,Ca(NH3)2,97.058,3000,1.01325,1,379.181,652.331,0.133932,0.97058,0.003940279,0.194987581
,Ru,10,Ca(NH3)2,99.294,3000,1.01325,1,396.297,669.447,0.133932,0.99294,0.00094556,0.19947966
32,Ru-Cs,5,MgO,2.197,3000,1.01325,1,221.493,494.643,0.133932,0.02197,0.130989514,0.004413729
,Ru-Cs,5,MgO,3.315,3000,1.01325,1,241.249,514.399,0.133932,0.03315,0.129492154,0.006659769
,Ru-Cs,5,MgO,6.349,3000,1.01325,1,260.832,533.982,0.133932,0.06349,0.125428657,0.012755014
,Ru-Cs,5,MgO,11.859,3000,1.01325,1,279.087,552.237,0.133932,0.11859,0.118049004,0.023824494
,Ru-Cs,5,MgO,20.882,3000,1.01325,1,299.633,572.783,0.133932,0.20882,0.10596432,0.04195152
,Ru-Cs,5,MgO,28.56,3000,1.01325,1,310.539,583.689,0.133932,0.2856,0.095681021,0.057376469
,Ru-Cs,5,MgO,35.255,3000,1.01325,1,318.84,591.99,0.133932,0.35255,0.086714273,0.07082659
,Ru-Cs,5,MgO,47.193,3000,1.01325,1,330.851,604.001,0.133932,0.47193,0.070725471,0.094809793
,Ru-Cs,5,MgO,56.573,3000,1.01325,1,339.699,612.849,0.133932,0.56573,0.05816265,0.113654026
,Ru-Cs,5,MgO,69.375,3000,1.01325,1,350.886,624.036,0.133932,0.69375,0.041016675,0.139372988
,Ru-Cs,5,MgO,80.022,3000,1.01325,1,361.298,634.448,0.133932,0.80022,0.026756935,0.160762598
,Ru-Cs,5,MgO,88.894,3000,1.01325,1,372.501,645.651,0.133932,0.88894,0.014874488,0.178586268
,Ru-Cs,5,MgO,94.091,3000,1.01325,1,381.105,654.255,0.133932,0.94091,0.007914042,0.189026937
,Ru-Cs,5,MgO,97.894,3000,1.01325,1,397.035,670.185,0.133932,0.97894,0.002820608,0.196667088
33,Ru,10,MgO,0.52,3000,1.01325,1,240.272,513.422,0.133932,0.0052,0.133235554,0.00104467
,Ru,10,MgO,1.718,3000,1.01325,1,260.357,533.507,0.133932,0.01718,0.131631048,0.003451428
,Ru,10,MgO,3.475,3000,1.01325,1,281.427,554.577,0.133932,0.03475,0.129277863,0.006981206
,Ru,10,MgO,5.95,3000,1.01325,1,299.695,572.845,0.133932,0.0595,0.125963046,0.011953431
,Ru,10,MgO,8.106,3000,1.01325,1,311.048,584.198,0.133932,0.08106,0.123075472,0.016284792
,Ru,10,MgO,10.661,3000,1.01325,1,320.424,593.574,0.133932,0.10661,0.119653509,0.021417736
,Ru,10,MgO,14.015,3000,1.01325,1,330.125,603.275,0.133932,0.14015,0.11516143,0.028155855
,Ru,10,MgO,17.848,3000,1.01325,1,340.483,613.633,0.133932,0.17848,0.110027817,0.035856275
,Ru,10,MgO,23.118,3000,1.01325,1,351.165,624.315,0.133932,0.23118,0.1029696,0.0464436
,Ru,10,MgO,28.627,3000,1.01325,1,359.705,632.855,0.133932,0.28627,0.095591286,0.05751107
,Ru,10,MgO,37.011,3000,1.01325,1,370.867,644.017,0.133932,0.37011,0.084362427,0.074354359
,Ru,10,MgO,44.597,3000,1.01325,1,380.551,653.701,0.133932,0.44597,0.074202346,0.089594481
,Ru,10,MgO,55.377,3000,1.01325,1,391.21,664.36,0.133932,0.55377,0.059764476,0.111251285
,Ru,10,MgO,63.681,3000,1.01325,1,398.75,671.9,0.133932,0.63681,0.048642763,0.127933855
34,Ru,10,ャ-Al2O3,0.44,3000,1.01325,1,261.35,534.5,0.133932,0.0044,0.133342699,0.000883951
,Ru,10,ャ-Al2O3,0.84,3000,1.01325,1,280.944,554.094,0.133932,0.0084,0.132806971,0.001687543
,Ru,10,ャ-Al2O3,2.197,3000,1.01325,1,301.028,574.178,0.133932,0.02197,0.130989514,0.004413729
,Ru,10,ャ-Al2O3,2.996,3000,1.01325,1,310.74,583.89,0.133932,0.02996,0.129919397,0.006018904
,Ru,10,ャ-Al2O3,4.353,3000,1.01325,1,321.108,594.258,0.133932,0.04353,0.12810194,0.00874509
,Ru,10,ャ-Al2O3,6.349,3000,1.01325,1,331.31,604.46,0.133932,0.06349,0.125428657,0.012755014
